time,gFx,gFy,gFz,TgF
9.730533,0.9059,-0.0872,0.0161,0.91
9.747946,0.8636,-0.0762,0.0117,0.87
9.771456,0.8441,-0.0794,0.0112,0.85
9.815049,0.8771,-0.1151,0.0408,0.89
9.815346,0.8771,-0.1151,0.0408,0.89
9.850582,0.8729,-0.1417,0.0445,0.89
9.875766,0.8915,-0.1317,0.0361,0.90
9.876050,0.8915,-0.1317,0.0361,0.90
9.898906,0.8947,-0.0786,0.0097,0.90
9.913750,0.8802,-0.0500,-0.0259,0.88
9.960520,0.7954,-0.0408,0.0371,0.80
9.960798,0.7954,-0.0408,0.0371,0.80
9.992471,0.7798,-0.1114,0.0767,0.79
10.011246,0.7737,-0.1495,0.0955,0.79
10.016801,0.7737,-0.1495,0.0955,0.79
10.039012,0.8252,-0.1635,0.1249,0.85
10.071441,0.8702,-0.1275,0.0782,0.88
10.126675,0.7575,-0.1478,0.1972,0.80
10.128239,0.7575,-0.1478,0.1972,0.80
10.128967,0.7886,-0.1911,0.2041,0.84
10.155902,0.9986,-0.3304,0.1381,1.06
10.171391,1.0621,-0.2620,0.0762,1.10
10.204250,1.0709,0.0409,-0.0281,1.07
10.204534,1.0709,0.0409,-0.0281,1.07
10.232629,1.1283,0.0140,0.0251,1.13
10.246321,1.1242,-0.0586,0.0650,1.13
10.268466,1.0919,-0.1058,0.0990,1.10
10.297736,1.0685,-0.0816,0.0929,1.08
10.315212,1.0470,-0.0452,0.0833,1.05
10.329333,1.0518,-0.0395,0.0938,1.06
10.346017,1.0756,-0.0733,0.0970,1.08
10.366870,1.0599,-0.0774,0.1004,1.07
10.400465,1.0875,-0.1838,0.0594,1.10
10.413776,1.1305,-0.2060,0.0242,1.15
10.431367,1.1164,-0.1490,0.0222,1.13
10.446317,1.0939,-0.0576,0.0239,1.10
10.465995,1.1386,0.0201,0.0100,1.14
10.501295,1.1987,0.0123,-0.0330,1.20
10.512753,1.1780,-0.0158,-0.0695,1.18
10.529606,1.0839,-0.0706,-0.0922,1.09
10.565642,0.8925,0.0277,-0.0003,0.89
10.601006,0.9125,-0.0522,-0.0135,0.91
10.601418,0.9125,-0.0522,-0.0135,0.91
10.617362,0.9819,-0.0936,-0.0237,0.99
10.628754,1.0445,-0.0977,-0.0203,1.05
10.667055,0.9905,-0.0826,-0.0088,0.99
10.667954,0.9761,-0.0843,0.0014,0.98
10.691746,0.9526,-0.0984,0.0364,0.96
10.712977,1.0066,-0.1190,0.0193,1.01
10.734009,1.0580,-0.0874,-0.0015,1.06
10.771068,1.0692,-0.0425,0.0550,1.07
10.771374,1.0692,-0.0425,0.0550,1.07
10.799333,1.0377,-0.0750,0.1237,1.05
10.813287,1.0338,-0.0872,0.1285,1.05
10.845070,0.9634,-0.1461,0.0765,0.98
10.862050,0.9580,-0.1669,0.0540,0.97
10.883302,0.9700,-0.1329,0.0117,0.98
10.904028,0.9335,-0.0476,0.0093,0.93
10.913209,0.9238,-0.0376,0.0134,0.92
10.945358,0.9357,-0.0349,0.0366,0.94
10.962056,0.9409,-0.0422,0.0410,0.94
10.983504,0.9108,-0.0483,0.0427,0.91
11.013909,0.8069,-0.0014,0.0674,0.81
11.014208,0.8069,-0.0014,0.0674,0.81
11.045012,0.7627,0.0617,0.0254,0.77
11.061459,0.7832,0.0595,0.0031,0.79
11.082444,0.8140,-0.0063,-0.0272,0.81
11.112994,0.8822,-0.0845,-0.0506,0.89
11.128494,0.9101,-0.0158,-0.0113,0.91
11.144741,0.9101,0.0414,0.0210,0.91
11.165177,0.9003,0.0404,0.0357,0.90
11.184353,0.9062,-0.0554,0.0207,0.91
11.211748,0.9453,-0.1490,0.0716,0.96
11.227802,0.9682,-0.1627,0.1356,0.99
11.244695,0.9685,-0.1400,0.1906,1.00
