time,gFx,gFy,gFz,TgF
7.555503,0.8800,-0.3561,-0.1875,0.97
7.566611,0.6329,-0.0774,-0.3584,0.73
7.583350,0.6233,0.3887,-0.3887,0.83
7.601049,0.7047,0.7226,-0.2083,1.03
7.634695,1.1494,-0.2490,0.0804,1.18
7.660571,1.2733,-0.6274,0.0657,1.42
7.660725,1.2733,-0.6274,0.0657,1.42
7.683066,1.0812,-0.2441,0.0254,1.11
7.699543,0.9213,0.0194,0.0129,0.92
7.734106,0.8639,0.0661,0.0713,0.87
7.751001,0.8969,-0.0241,0.1080,0.90
7.766436,0.9269,-0.0850,0.1300,0.94
7.783515,0.9228,-0.0720,0.1557,0.94
7.815926,0.8343,0.1013,0.1505,0.85
7.833145,0.8211,0.1157,0.1637,0.85
7.850921,0.8338,0.0592,0.1779,0.85
7.876147,0.8873,-0.0024,0.1175,0.90
7.884072,0.9106,0.0130,0.1021,0.92
7.916088,0.9748,0.1054,0.1075,0.99
7.932812,0.9648,0.1404,0.0955,0.98
7.953764,0.9929,0.1127,0.0669,1.00
7.976232,1.0301,0.1225,0.0557,1.04
7.984863,1.0438,0.1805,0.0833,1.06
8.015754,1.0340,0.2988,0.2332,1.10
8.032628,1.0005,0.1717,0.3319,1.07
8.050530,1.0858,0.0406,0.4023,1.16
8.070090,1.6478,-0.2720,-0.1655,1.68
8.086285,1.5612,-0.0904,-0.3513,1.60
8.115533,0.9651,0.1081,-0.1222,0.98
8.132557,0.7209,-0.2759,-0.1442,0.79
8.150115,0.7795,-0.5428,-0.1594,0.96
8.171246,1.0580,-0.3964,-0.1232,1.14
8.198500,1.2063,0.3985,-0.2366,1.29
8.215317,1.1191,0.4572,-0.2980,1.25
8.232074,1.0003,0.2667,-0.2474,1.06
8.249899,0.8570,-0.0720,-0.1337,0.87
8.271927,0.8157,-0.2598,-0.0103,0.86
8.298196,0.8590,-0.2048,0.0596,0.89
8.315036,0.8788,-0.1407,0.0464,0.89
8.331801,0.8754,-0.1033,0.0330,0.88
8.349818,0.8597,-0.0835,0.0303,0.86
8.369217,0.8624,-0.1114,0.0313,0.87
8.398416,0.8783,-0.1745,0.0408,0.90
8.414588,0.8788,-0.1720,0.0540,0.90
8.431383,0.8815,-0.1512,0.0731,0.90
8.449182,0.9079,-0.0816,0.1014,0.92
8.469719,0.9511,0.0020,0.1246,0.96
8.497729,0.9445,-0.0207,0.0848,0.95
8.514350,1.0022,-0.1681,0.0200,1.02
8.531430,1.0550,-0.1383,0.0674,1.07
8.549809,1.0345,0.0062,0.1809,1.05
8.570584,0.9893,-0.0371,0.2129,1.01
8.597825,1.0939,-0.0048,0.2591,1.12
8.614162,1.3598,0.0678,0.2779,1.39
8.631138,1.5346,-0.2304,-0.0526,1.55
8.650488,1.3613,-0.3644,-0.2782,1.44
8.671215,1.1474,-0.1720,-0.2516,1.19
8.697293,0.7832,0.1875,-0.2054,0.83
8.714159,0.7524,0.2973,-0.1953,0.83
8.731013,0.8199,0.2719,-0.1332,0.87
8.751184,0.9128,0.0739,0.0652,0.92
8.780789,1.0340,-0.3331,0.0713,1.09
8.797581,1.0631,-0.3444,-0.0401,1.12
8.814378,1.0247,-0.2378,-0.0966,1.06
8.849089,0.9027,0.0118,-0.0501,0.90
8.872692,0.8971,0.0592,-0.0083,0.90
8.872850,0.8971,0.0592,-0.0083,0.90
8.897245,0.9291,0.0030,0.0308,0.93
8.915052,0.9172,0.0032,0.0415,0.92
8.949035,0.8890,0.0866,0.0293,0.89
8.964540,0.9115,0.1218,0.0303,0.92
8.980822,0.9313,0.1352,0.0577,0.94
8.997438,0.9511,0.1196,0.0902,0.96
9.015313,0.9458,0.0717,0.1102,0.95
9.048934,0.9352,0.0086,0.1351,0.94
9.070090,0.9709,-0.0635,0.1657,0.99
9.080200,0.9832,-0.0679,0.1388,1.00
9.096753,1.0198,0.0179,0.0660,1.02
9.130071,1.0169,0.3159,0.1068,1.07
9.146512,0.9783,0.2716,0.1281,1.02
9.164623,0.9597,0.0724,0.1691,0.98
9.181075,0.9959,-0.0346,0.2750,1.03
9.213212,1.7465,-0.1864,-0.3017,1.78
9.229853,1.4532,-0.0713,-0.4254,1.52
9.246299,1.0709,0.0553,-0.1980,1.09
9.264587,0.6485,-0.0019,0.0797,0.65
9.284952,0.6155,-0.2957,0.0574,0.69
9.312957,0.9580,-0.3817,-0.2462,1.06
9.330805,1.1875,-0.1021,-0.2391,1.22
9.348499,1.2454,0.2931,-0.1831,1.29
9.365716,1.0888,0.3674,-0.1660,1.16
9.380900,0.9345,0.2135,-0.1068,0.96
9.413310,0.9040,-0.1860,-0.0347,0.92
9.429557,0.9379,-0.1569,0.0053,0.95
9.447793,0.9330,-0.0738,0.0259,0.94
9.465813,0.9162,-0.0373,0.0195,0.92
9.496056,0.8543,-0.0720,0.0352,0.86
9.512536,0.8556,-0.1080,0.0542,0.86
9.529278,0.8746,-0.1185,0.0777,0.89
9.547539,0.8795,-0.1349,0.0706,0.89
9.570639,0.8908,-0.1332,0.0882,0.90
9.595941,0.9563,-0.1432,0.1034,0.97
9.612528,1.0003,-0.1481,0.0863,1.01
9.646928,1.0003,-0.0134,0.1232,1.01
9.671554,0.9374,0.0103,0.1589,0.95
9.671832,0.9374,0.0103,0.1589,0.95
9.695588,0.9499,-0.0571,0.1867,0.97
9.712868,0.9832,-0.0745,0.2141,1.01
9.746892,0.9440,-0.1070,0.2813,0.99
9.766854,1.0303,-0.0569,0.2696,1.07
9.778861,1.2968,0.1215,0.3282,1.34
9.795206,1.5818,0.0047,0.1105,1.59
9.812294,1.5026,-0.2077,-0.1061,1.52
9.846749,0.9401,-0.3175,-0.1379,1.00
9.866716,0.7856,-0.1134,-0.2694,0.84
9.878528,0.7607,0.1521,-0.2836,0.83
9.895225,0.7786,0.3230,-0.2046,0.87
9.928434,1.0025,-0.0826,0.0726,1.01
9.945170,1.1318,-0.3585,0.0552,1.19
9.963382,1.1899,-0.4370,-0.0303,1.27
9.983081,1.0059,-0.1534,-0.0521,1.02
9.995008,0.9088,-0.0254,-0.0313,0.91
10.028336,0.8717,0.0438,0.0242,0.87
10.045032,0.9255,0.0069,0.0320,0.93
10.063207,0.9541,-0.0104,0.0361,0.95
10.085536,0.9255,-0.0082,0.0603,0.93
10.095842,0.9057,0.0145,0.0684,0.91
10.128174,0.8631,0.1044,0.0721,0.87
10.144914,0.8639,0.1083,0.0823,0.87
10.163016,0.8878,0.1101,0.0907,0.90
10.185786,0.9308,0.0934,0.1041,0.94
10.196729,0.9506,0.0683,0.1144,0.96
10.227975,0.9863,-0.0124,0.1029,0.99
10.244801,0.9951,0.0005,0.0992,1.00
10.262758,0.9878,0.0416,0.1259,1.00
10.283928,0.9612,0.1435,0.1227,0.98
10.297483,0.9575,0.1714,0.1268,0.98
10.327766,0.9883,0.0895,0.1985,1.01
10.344498,0.9570,0.0404,0.3348,1.01
10.362507,1.0506,0.0032,0.4316,1.14
