time,gFx,gFy,gFz,TgF
6.669213,1.0012,0.1866,-0.0880,1.02
6.701446,0.9682,0.2020,-0.0308,0.99
6.718268,0.9304,0.1350,-0.0489,0.94
6.734726,0.9074,0.0890,-0.0673,0.91
6.751098,0.9096,0.0448,-0.0758,0.91
6.769241,0.9384,0.0179,-0.1166,0.95
6.801093,0.9651,0.0247,-0.1352,0.97
6.817753,0.9374,0.0370,-0.1535,0.95
6.834502,0.9208,0.0404,-0.1611,0.94
6.852435,0.9700,0.0516,-0.1594,0.98
6.870112,1.0540,0.0673,-0.1469,1.07
6.900813,1.2273,-0.0139,-0.2083,1.24
6.917218,1.2665,-0.1075,-0.3193,1.31
6.934363,1.2476,-0.1182,-0.3525,1.30
6.952441,1.2354,-0.1131,-0.3728,1.30
6.972444,1.1895,-0.0940,-0.4058,1.26
7.000847,1.1792,-0.0640,-0.4371,1.26
7.017971,1.1721,-0.0855,-0.4322,1.25
7.034481,1.1552,-0.1292,-0.3892,1.23
7.068208,1.0514,-0.2326,-0.2865,1.11
7.083981,1.0078,-0.2143,-0.2464,1.06
7.100274,0.9785,-0.1637,-0.2098,1.01
7.117307,0.9511,-0.1219,-0.1973,0.98
7.133642,0.8993,-0.0994,-0.1895,0.92
7.153435,0.8812,-0.0948,-0.1988,0.91
7.183886,0.7803,-0.1068,-0.1318,0.80
7.200412,0.7385,-0.1290,-0.1196,0.76
7.217557,0.6994,-0.1424,-0.1218,0.72
7.234388,0.6417,-0.1393,-0.0846,0.66
7.267452,0.6397,-0.1835,-0.0577,0.67
7.283188,0.6908,-0.2070,-0.0927,0.73
7.300061,0.7140,-0.2084,-0.1115,0.75
7.318368,0.7316,-0.1957,-0.1354,0.77
7.351677,0.8993,-0.1916,-0.2080,0.94
7.371971,1.0242,-0.2515,-0.2156,1.08
7.383346,1.0602,-0.2906,-0.1983,1.12
7.399834,1.0787,-0.3419,-0.1738,1.14
7.432941,1.0061,-0.3319,-0.0895,1.06
7.449622,0.9631,-0.2786,-0.0643,1.00
7.469336,0.9330,-0.2187,-0.0335,0.96
7.485620,0.9233,-0.2119,-0.0347,0.95
7.500223,0.9118,-0.2028,-0.0450,0.94
7.532949,0.9550,-0.1923,-0.1088,0.98
7.549764,0.9895,-0.2307,-0.0954,1.02
7.568197,1.0066,-0.2984,-0.0765,1.05
7.586302,0.9519,-0.3786,-0.0658,1.03
7.602098,0.8622,-0.2840,0.0327,0.91
7.632992,0.9201,-0.1999,0.0606,0.94
7.649680,1.0130,-0.2111,-0.0025,1.03
7.667916,1.0851,-0.2500,-0.0648,1.12
7.699144,1.0785,-0.2798,-0.0878,1.12
7.716249,1.0521,-0.2302,-0.0560,1.08
7.732873,1.0895,-0.2038,-0.0453,1.11
7.767416,1.2007,-0.2852,-0.0978,1.24
7.785377,1.2068,-0.2842,-0.1037,1.24
7.799073,1.2053,-0.2762,-0.1447,1.25
7.815926,1.2049,-0.2395,-0.2105,1.25
7.832976,1.2572,-0.1500,-0.3865,1.32
7.868097,1.2058,0.0067,-0.4021,1.27
7.889622,1.1281,-0.0398,-0.3405,1.18
7.899070,1.1034,-0.0738,-0.2540,1.13
7.915777,1.1330,-0.1405,-0.1684,1.15
7.932489,1.1838,-0.1987,-0.1743,1.21
7.967101,1.1071,-0.1488,-0.1677,1.13
7.982814,1.0438,-0.1011,-0.1570,1.06
7.998963,0.9123,-0.0141,-0.1115,0.92
8.015369,0.8199,0.0069,-0.0856,0.82
8.032474,0.7138,-0.0197,-0.0822,0.72
8.053027,0.6341,-0.0664,-0.0695,0.64
8.082042,0.5725,-0.0889,-0.0431,0.58
8.098747,0.5363,-0.0285,-0.0646,0.54
8.115340,0.5341,0.0487,-0.0763,0.54
8.148736,0.6275,0.1616,-0.0247,0.65
8.167146,0.7294,0.1130,-0.0296,0.74
8.188386,0.8311,0.0612,-0.0685,0.84
8.198569,0.9594,0.0345,-0.0941,0.96
8.215224,1.0523,0.0445,-0.1345,1.06
8.248500,1.0822,0.1448,-0.1391,1.10
8.266298,1.0660,0.1423,-0.1213,1.08
8.294604,0.9912,0.1328,-0.0726,1.00
8.315363,0.9330,0.1237,-0.0567,0.94
8.331657,0.9084,0.1555,-0.0379,0.92
8.348541,0.9013,0.1594,0.0041,0.92
8.366789,0.8976,0.1213,-0.0147,0.91
8.381592,0.8959,0.1013,-0.0289,0.90
8.398219,0.9406,0.1281,-0.0303,0.95
8.417500,0.9756,0.1863,-0.0157,0.99
8.448070,0.9533,0.1585,0.0276,0.97
8.466298,0.9695,0.1330,0.0508,0.98
8.481328,1.0318,0.1059,0.0445,1.04
8.498047,1.0785,0.0912,0.0049,1.08
8.530980,1.0406,0.1619,-0.0054,1.05
8.548137,1.0323,0.1619,0.0144,1.05
8.566578,1.0289,0.1792,0.0207,1.04
8.581787,1.0352,0.1929,-0.0066,1.05
8.599230,1.0592,0.2225,-0.0624,1.08
8.631274,1.1882,0.1761,-0.0687,1.20
8.647544,1.2493,0.1105,-0.0545,1.26
8.664510,1.2207,0.0529,-0.0614,1.22
8.684131,1.1521,0.0646,-0.0325,1.15
8.714267,1.0929,0.0683,-0.0523,1.10
8.730930,1.0399,0.0758,-0.0976,1.05
8.747395,1.0027,0.0590,-0.1726,1.02
8.765631,1.0098,0.0301,-0.2594,1.04
8.797334,1.0093,-0.0107,-0.3239,1.06
8.814221,1.0470,-0.0310,-0.3359,1.10
8.830635,1.1225,-0.0720,-0.3312,1.17
8.847224,1.1748,-0.1578,-0.3264,1.23
8.866911,1.1555,-0.2334,-0.3048,1.22
8.897605,1.0423,-0.1708,-0.2775,1.09
8.913811,0.9524,-0.0855,-0.2127,0.98
8.930825,0.8974,-0.0659,-0.1785,0.92
8.965369,0.7588,-0.1500,-0.1010,0.78
8.984060,0.6937,-0.2334,-0.0829,0.74
8.997235,0.6686,-0.2566,-0.0861,0.72
9.013797,0.6402,-0.2378,-0.0731,0.69
9.030381,0.6402,-0.1835,-0.0699,0.67
9.063769,0.6639,-0.0774,-0.1242,0.68
9.081865,0.7030,-0.0608,-0.1482,0.72
9.100291,0.7896,-0.0747,-0.1684,0.81
9.113633,0.8971,-0.1121,-0.1354,0.91
9.130844,0.9467,-0.1522,-0.1291,0.97
9.165246,0.9788,-0.2251,-0.0866,1.01
9.183761,1.0110,-0.2331,-0.1044,1.04
9.196940,1.0162,-0.2278,-0.1142,1.05
9.213273,0.9983,-0.1970,-0.1125,1.02
9.232174,0.9700,-0.1754,-0.0924,0.99
