time,gFx,gFy,gFz,TgF
6.134184,0.9861,0.0328,0.0836,0.99
6.150640,0.9863,0.0304,0.0826,0.99
6.167231,0.9836,0.0343,0.0828,0.99
6.183926,0.9829,0.0372,0.0814,0.99
6.218273,0.9878,0.0340,0.0789,0.99
6.233821,0.9876,0.0328,0.0794,0.99
6.250507,0.9856,0.0333,0.0806,0.99
6.266974,0.9841,0.0350,0.0819,0.99
6.284759,0.9832,0.0370,0.0814,0.99
6.318151,0.9895,0.0350,0.0794,0.99
6.333648,0.9910,0.0338,0.0782,0.99
6.350451,0.9880,0.0331,0.0775,0.99
6.366908,0.9822,0.0340,0.0787,0.99
6.400173,0.9814,0.0345,0.0814,0.99
6.416684,0.9836,0.0343,0.0816,0.99
6.434455,0.9849,0.0326,0.0831,0.99
6.450061,0.9851,0.0316,0.0838,0.99
6.467581,0.9856,0.0313,0.0848,0.99
6.499936,0.9841,0.0348,0.0843,0.99
6.516360,0.9866,0.0331,0.0850,0.99
6.534615,0.9868,0.0318,0.0848,0.99
6.549944,0.9856,0.0313,0.0833,0.99
6.583321,0.9846,0.0370,0.0826,0.99
6.599772,0.9854,0.0384,0.0804,0.99
6.617737,0.9836,0.0345,0.0816,0.99
6.636462,0.9858,0.0296,0.0806,0.99
6.666713,0.9873,0.0331,0.0843,0.99
6.683447,0.9871,0.0333,0.0816,0.99
6.704430,0.9885,0.0331,0.0801,0.99
6.716603,0.9873,0.0328,0.0804,0.99
6.738145,0.9849,0.0331,0.0838,0.99
6.766704,0.9824,0.0318,0.0870,0.99
6.783271,0.9836,0.0323,0.0882,0.99
6.800901,0.9849,0.0321,0.0877,0.99
6.816607,0.9844,0.0350,0.0858,0.99
6.835914,0.9824,0.0357,0.0855,0.99
6.866198,0.9849,0.0335,0.0848,0.99
6.883379,0.9861,0.0333,0.0858,0.99
6.899667,0.9863,0.0335,0.0867,0.99
6.916041,0.9861,0.0311,0.0870,0.99
6.943796,0.9856,0.0296,0.0892,0.99
